Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
MK,Indicateurs macro,586,Pakistan,6182,"Croissance annuelle US $, aux prix de 2015",22075,Valeur ajoutée (Industrie manufacturière),2017,2017,%,4.867425,X,Ciffre de sources internationales,
MK,Indicateurs macro,586,Pakistan,6189,"Ratio du valeur ajoutée (Agriculture, Sylviculture et Pêche) en devise locale",22075,Valeur ajoutée (Industrie manufacturière),2017,2017,,0.514467,X,Ciffre de sources internationales,
MK,Indicateurs macro,586,Pakistan,6163,"Ratio du valeur ajoutée (Agriculture, Sylviculture et Pêche) US $",22075,Valeur ajoutée (Industrie manufacturière),2017,2017,,0.514467,X,Ciffre de sources internationales,
MK,Indicateurs macro,586,Pakistan,6109,Valeur en devise locale,22076,"Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)",2017,2017,million LCU,887577.7629,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6110,Valeur US $,22076,"Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)",2017,2017,Millions d’USD,8416.636467,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6183,"Valeur en devise locale, aux prix de 2015",22076,"Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)",2017,2017,million LCU,880869.2317,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6184,"Valeur US $, aux prix du 2015",22076,"Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)",2017,2017,Millions d’USD,8571.328938,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6103,Part du PIB US $,22076,"Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)",2017,2017,%,2.496505,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6187,"Part du PIB US$, aux prix de 2015",22076,"Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)",2017,2017,%,2.587794,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6157,Part du PIB en devise locale,22076,"Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)",2017,2017,%,2.496505,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6186,"Part du PIB en devise locale, aux prix de 2015",22076,"Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)",2017,2017,%,2.587794,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6155,Croissance annuelle en devise locale,22076,"Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)",2017,2017,%,9.467904,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6181,Croissance annuelle aux prix de 2015,22076,"Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)",2017,2017,%,4.838667,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6129,Croissance annuelle US$,22076,"Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)",2017,2017,%,8.755753,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6182,"Croissance annuelle US $, aux prix de 2015",22076,"Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)",2017,2017,%,4.838667,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6190,Part du valeur ajoutée (industrie manufacturière) en devise locale,22076,"Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)",2017,2017,%,22.09424,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6143,Part du valeur ajoutée (industrie manufacturière) US $,22076,"Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)",2017,2017,%,22.09424,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6189,"Ratio du valeur ajoutée (Agriculture, Sylviculture et Pêche) en devise locale",22076,"Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)",2017,2017,,0.113668,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6163,"Ratio du valeur ajoutée (Agriculture, Sylviculture et Pêche) US $",22076,"Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)",2017,2017,,0.113668,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6109,Valeur en devise locale,22077,Valeur ajoutée (Fabrication de produits alimentaires et boissons),2017,2017,million LCU,804996.404,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6110,Valeur US $,22077,Valeur ajoutée (Fabrication de produits alimentaires et boissons),2017,2017,Millions d’USD,7633.541954,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6183,"Valeur en devise locale, aux prix de 2015",22077,Valeur ajoutée (Fabrication de produits alimentaires et boissons),2017,2017,million LCU,798912.043,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6184,"Valeur US $, aux prix du 2015",22077,Valeur ajoutée (Fabrication de produits alimentaires et boissons),2017,2017,Millions d’USD,7773.841641,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6157,Part du PIB en devise locale,22077,Valeur ajoutée (Fabrication de produits alimentaires et boissons),2017,2017,%,2.264227,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6186,"Part du PIB en devise locale, aux prix de 2015",22077,Valeur ajoutée (Fabrication de produits alimentaires et boissons),2017,2017,%,2.347022,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6155,Croissance annuelle en devise locale,22077,Valeur ajoutée (Fabrication de produits alimentaires et boissons),2017,2017,%,9.467904,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6181,Croissance annuelle aux prix de 2015,22077,Valeur ajoutée (Fabrication de produits alimentaires et boissons),2017,2017,%,4.838667,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6129,Croissance annuelle US$,22077,Valeur ajoutée (Fabrication de produits alimentaires et boissons),2017,2017,%,8.755753,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6182,"Croissance annuelle US $, aux prix de 2015",22077,Valeur ajoutée (Fabrication de produits alimentaires et boissons),2017,2017,%,4.838667,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6190,Part du valeur ajoutée (industrie manufacturière) en devise locale,22077,Valeur ajoutée (Fabrication de produits alimentaires et boissons),2017,2017,%,20.038564,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6143,Part du valeur ajoutée (industrie manufacturière) US $,22077,Valeur ajoutée (Fabrication de produits alimentaires et boissons),2017,2017,%,20.038564,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6109,Valeur en devise locale,22078,Valeur ajoutée (Fabrication de produits à base de tabac),2017,2017,million LCU,82581.35892,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6110,Valeur US $,22078,Valeur ajoutée (Fabrication de produits à base de tabac),2017,2017,Millions d’USD,783.094514,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6183,"Valeur en devise locale, aux prix de 2015",22078,Valeur ajoutée (Fabrication de produits à base de tabac),2017,2017,million LCU,81957.18868,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6184,"Valeur US $, aux prix du 2015",22078,Valeur ajoutée (Fabrication de produits à base de tabac),2017,2017,Millions d’USD,797.487297,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6157,Part du PIB en devise locale,22078,Valeur ajoutée (Fabrication de produits à base de tabac),2017,2017,%,0.232278,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6186,"Part du PIB en devise locale, aux prix de 2015",22078,Valeur ajoutée (Fabrication de produits à base de tabac),2017,2017,%,0.240772,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6155,Croissance annuelle en devise locale,22078,Valeur ajoutée (Fabrication de produits à base de tabac),2017,2017,%,9.467904,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6181,Croissance annuelle aux prix de 2015,22078,Valeur ajoutée (Fabrication de produits à base de tabac),2017,2017,%,4.838667,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6129,Croissance annuelle US$,22078,Valeur ajoutée (Fabrication de produits à base de tabac),2017,2017,%,8.755753,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6182,"Croissance annuelle US $, aux prix de 2015",22078,Valeur ajoutée (Fabrication de produits à base de tabac),2017,2017,%,4.838667,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6190,Part du valeur ajoutée (industrie manufacturière) en devise locale,22078,Valeur ajoutée (Fabrication de produits à base de tabac),2017,2017,%,2.055676,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6143,Part du valeur ajoutée (industrie manufacturière) US $,22078,Valeur ajoutée (Fabrication de produits à base de tabac),2017,2017,%,2.055676,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6109,Valeur en devise locale,22011,Revenu national brut,2017,2017,million LCU,37012861,X,Ciffre de sources internationales,
MK,Indicateurs macro,586,Pakistan,6110,Valeur US $,22011,Revenu national brut,2017,2017,Millions d’USD,350981.9744,X,Ciffre de sources internationales,
MK,Indicateurs macro,586,Pakistan,6119,Valeur US $ par habitant,22011,Revenu national brut,2017,2017,US$,1622.065505,X,Ciffre de sources internationales,
MK,Indicateurs macro,586,Pakistan,6103,Part du PIB US $,22011,Revenu national brut,2017,2017,%,104.106684,X,Ciffre de sources internationales,
MK,Indicateurs macro,586,Pakistan,6155,Croissance annuelle en devise locale,22011,Revenu national brut,2017,2017,%,8.170199,X,Ciffre de sources internationales,
MK,Indicateurs macro,586,Pakistan,6129,Croissance annuelle US$,22011,Revenu national brut,2017,2017,%,7.466491,X,Ciffre de sources internationales,
MK,Indicateurs macro,586,Pakistan,61290,Croissance annuelle US$ par habitant,22011,Revenu national brut,2017,2017,%,6.048627,X,Ciffre de sources internationales,
MK,Indicateurs macro,586,Pakistan,6109,Valeur en devise locale,22010,Valeur ajoutée (Agriculture),2017,2017,million LCU,7495897,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6110,Valeur US $,22010,Valeur ajoutée (Agriculture),2017,2017,Millions d’USD,71081.36626,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6183,"Valeur en devise locale, aux prix de 2015",22010,Valeur ajoutée (Agriculture),2017,2017,million LCU,6953403.787,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6184,"Valeur US $, aux prix du 2015",22010,Valeur ajoutée (Agriculture),2017,2017,Millions d’USD,67660.33931,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6103,Part du PIB US $,22010,Valeur ajoutée (Agriculture),2017,2017,%,21.083833,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6157,Part du PIB en devise locale,22010,Valeur ajoutée (Agriculture),2017,2017,%,21.083833,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6186,"Part du PIB en devise locale, aux prix de 2015",22010,Valeur ajoutée (Agriculture),2017,2017,%,20.427522,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6155,Croissance annuelle en devise locale,22010,Valeur ajoutée (Agriculture),2017,2017,%,6.641862,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6181,Croissance annuelle aux prix de 2015,22010,Valeur ajoutée (Agriculture),2017,2017,%,2.003397,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6129,Croissance annuelle US$,22010,Valeur ajoutée (Agriculture),2017,2017,%,5.948097,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6182,"Croissance annuelle US $, aux prix de 2015",22010,Valeur ajoutée (Agriculture),2017,2017,%,2.003397,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6109,Valeur en devise locale,22071,"Production brute (Agriculture, Sylviculture et Pêche)",2017,2017,million LCU,10485084,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6110,Valeur US $,22071,"Production brute (Agriculture, Sylviculture et Pêche)",2017,2017,Millions d’USD,99426.9393,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6155,Croissance annuelle en devise locale,22071,"Production brute (Agriculture, Sylviculture et Pêche)",2017,2017,%,7.225729,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6129,Croissance annuelle US$,22071,"Production brute (Agriculture, Sylviculture et Pêche)",2017,2017,%,6.528165,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6109,Valeur en devise locale,22073,Production brute (Agriculture),2017,2017,million LCU,10044803,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6110,Valeur US $,22073,Production brute (Agriculture),2017,2017,Millions d’USD,95251.88527,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6155,Croissance annuelle en devise locale,22073,Production brute (Agriculture),2017,2017,%,6.96237,E,Valeur estimée,
MK,Indicateurs macro,586,Pakistan,6129,Croissance annuelle US$,22073,Production brute (Agriculture),2017,2017,%,6.26652,E,Valeur estimée,
MK,Indicateurs macro,585,Palaos,6109,Valeur en devise locale,22008,Produit Intérieur Brut,2017,2017,million LCU,285.623531,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,6110,Valeur US $,22008,Produit Intérieur Brut,2017,2017,Millions d’USD,285.623531,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,6119,Valeur US $ par habitant,22008,Produit Intérieur Brut,2017,2017,US$,16012.98038,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,6183,"Valeur en devise locale, aux prix de 2015",22008,Produit Intérieur Brut,2017,2017,million LCU,272.853151,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,6185,"Valeur US $ par habitant, aux prix du 2015",22008,Produit Intérieur Brut,2017,2017,US$,15297.03148,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,6184,"Valeur US $, aux prix du 2015",22008,Produit Intérieur Brut,2017,2017,Millions d’USD,272.853151,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,6155,Croissance annuelle en devise locale,22008,Produit Intérieur Brut,2017,2017,%,-4.488809,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,6181,Croissance annuelle aux prix de 2015,22008,Produit Intérieur Brut,2017,2017,%,-3.384203,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,6129,Croissance annuelle US$,22008,Produit Intérieur Brut,2017,2017,%,-4.488809,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,61290,Croissance annuelle US$ par habitant,22008,Produit Intérieur Brut,2017,2017,%,-4.601257,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,6182,"Croissance annuelle US $, aux prix de 2015",22008,Produit Intérieur Brut,2017,2017,%,-3.384203,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,61820,"Croissance annuelle US $ par habitant, aux prix de 2015",22008,Produit Intérieur Brut,2017,2017,%,-3.497951,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,6109,Valeur en devise locale,22015,Formation brute de capital fixe,2017,2017,million LCU,86.088264,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,6110,Valeur US $,22015,Formation brute de capital fixe,2017,2017,Millions d’USD,86.088264,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,6183,"Valeur en devise locale, aux prix de 2015",22015,Formation brute de capital fixe,2017,2017,million LCU,86.160339,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,6184,"Valeur US $, aux prix du 2015",22015,Formation brute de capital fixe,2017,2017,Millions d’USD,86.160339,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,6103,Part du PIB US $,22015,Formation brute de capital fixe,2017,2017,%,30.140466,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,6187,"Part du PIB US$, aux prix de 2015",22015,Formation brute de capital fixe,2017,2017,%,31.57755,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,6157,Part du PIB en devise locale,22015,Formation brute de capital fixe,2017,2017,%,30.140466,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,6186,"Part du PIB en devise locale, aux prix de 2015",22015,Formation brute de capital fixe,2017,2017,%,31.57755,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,6155,Croissance annuelle en devise locale,22015,Formation brute de capital fixe,2017,2017,%,7.091629,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,6181,Croissance annuelle aux prix de 2015,22015,Formation brute de capital fixe,2017,2017,%,7.160297,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,6129,Croissance annuelle US$,22015,Formation brute de capital fixe,2017,2017,%,7.091629,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,6182,"Croissance annuelle US $, aux prix de 2015",22015,Formation brute de capital fixe,2017,2017,%,7.160297,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,6109,Valeur en devise locale,22016,"Valeur ajoutée (agriculture, sylviculture et pêche)",2017,2017,million LCU,10.078321,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,6110,Valeur US $,22016,"Valeur ajoutée (agriculture, sylviculture et pêche)",2017,2017,Millions d’USD,10.078321,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,6183,"Valeur en devise locale, aux prix de 2015",22016,"Valeur ajoutée (agriculture, sylviculture et pêche)",2017,2017,million LCU,10.137953,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,6184,"Valeur US $, aux prix du 2015",22016,"Valeur ajoutée (agriculture, sylviculture et pêche)",2017,2017,Millions d’USD,10.137953,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,6103,Part du PIB US $,22016,"Valeur ajoutée (agriculture, sylviculture et pêche)",2017,2017,%,3.528533,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,6187,"Part du PIB US$, aux prix de 2015",22016,"Valeur ajoutée (agriculture, sylviculture et pêche)",2017,2017,%,3.715535,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,6157,Part du PIB en devise locale,22016,"Valeur ajoutée (agriculture, sylviculture et pêche)",2017,2017,%,3.528533,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,6186,"Part du PIB en devise locale, aux prix de 2015",22016,"Valeur ajoutée (agriculture, sylviculture et pêche)",2017,2017,%,3.715535,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,6155,Croissance annuelle en devise locale,22016,"Valeur ajoutée (agriculture, sylviculture et pêche)",2017,2017,%,6.645491,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,6181,Croissance annuelle aux prix de 2015,22016,"Valeur ajoutée (agriculture, sylviculture et pêche)",2017,2017,%,9.123362,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,6129,Croissance annuelle US$,22016,"Valeur ajoutée (agriculture, sylviculture et pêche)",2017,2017,%,6.645491,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,6182,"Croissance annuelle US $, aux prix de 2015",22016,"Valeur ajoutée (agriculture, sylviculture et pêche)",2017,2017,%,9.123362,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,6109,Valeur en devise locale,22075,Valeur ajoutée (Industrie manufacturière),2017,2017,million LCU,2.838564,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,6110,Valeur US $,22075,Valeur ajoutée (Industrie manufacturière),2017,2017,Millions d’USD,2.838564,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,6183,"Valeur en devise locale, aux prix de 2015",22075,Valeur ajoutée (Industrie manufacturière),2017,2017,million LCU,2.835965,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,6184,"Valeur US $, aux prix du 2015",22075,Valeur ajoutée (Industrie manufacturière),2017,2017,Millions d’USD,2.835965,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,6103,Part du PIB US $,22075,Valeur ajoutée (Industrie manufacturière),2017,2017,%,0.993813,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,6187,"Part du PIB US$, aux prix de 2015",22075,Valeur ajoutée (Industrie manufacturière),2017,2017,%,1.039374,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,6157,Part du PIB en devise locale,22075,Valeur ajoutée (Industrie manufacturière),2017,2017,%,0.993813,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,6186,"Part du PIB en devise locale, aux prix de 2015",22075,Valeur ajoutée (Industrie manufacturière),2017,2017,%,1.039374,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,6155,Croissance annuelle en devise locale,22075,Valeur ajoutée (Industrie manufacturière),2017,2017,%,0.427848,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,6181,Croissance annuelle aux prix de 2015,22075,Valeur ajoutée (Industrie manufacturière),2017,2017,%,-0.511675,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,6129,Croissance annuelle US$,22075,Valeur ajoutée (Industrie manufacturière),2017,2017,%,0.427848,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,6182,"Croissance annuelle US $, aux prix de 2015",22075,Valeur ajoutée (Industrie manufacturière),2017,2017,%,-0.511675,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,6189,"Ratio du valeur ajoutée (Agriculture, Sylviculture et Pêche) en devise locale",22075,Valeur ajoutée (Industrie manufacturière),2017,2017,,0.28165,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,6163,"Ratio du valeur ajoutée (Agriculture, Sylviculture et Pêche) US $",22075,Valeur ajoutée (Industrie manufacturière),2017,2017,,0.28165,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,6109,Valeur en devise locale,22011,Revenu national brut,2017,2017,million LCU,285.507507,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,6110,Valeur US $,22011,Revenu national brut,2017,2017,Millions d’USD,285.507507,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,6119,Valeur US $ par habitant,22011,Revenu national brut,2017,2017,US$,16006.4757,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,6103,Part du PIB US $,22011,Revenu national brut,2017,2017,%,99.959379,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,6155,Croissance annuelle en devise locale,22011,Revenu national brut,2017,2017,%,-1.761704,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,6129,Croissance annuelle US$,22011,Revenu national brut,2017,2017,%,-1.761704,X,Ciffre de sources internationales,
MK,Indicateurs macro,585,Palaos,61290,Croissance annuelle US$ par habitant,22011,Revenu national brut,2017,2017,%,-1.877362,X,Ciffre de sources internationales,
MK,Indicateurs macro,275,Palestine,6109,Valeur en devise locale,22008,Produit Intérieur Brut,2017,2017,million LCU,16128,X,Ciffre de sources internationales,
MK,Indicateurs macro,275,Palestine,6110,Valeur US $,22008,Produit Intérieur Brut,2017,2017,Millions d’USD,16128,X,Ciffre de sources internationales,
MK,Indicateurs macro,275,Palestine,6119,Valeur US $ par habitant,22008,Produit Intérieur Brut,2017,2017,US$,3430.798092,X,Ciffre de sources internationales,
MK,Indicateurs macro,275,Palestine,6183,"Valeur en devise locale, aux prix de 2015",22008,Produit Intérieur Brut,2017,2017,million LCU,15426.9,X,Ciffre de sources internationales,
MK,Indicateurs macro,275,Palestine,6185,"Valeur US $ par habitant, aux prix du 2015",22008,Produit Intérieur Brut,2017,2017,US$,3281.65793,X,Ciffre de sources internationales,
MK,Indicateurs macro,275,Palestine,6184,"Valeur US $, aux prix du 2015",22008,Produit Intérieur Brut,2017,2017,Millions d’USD,15426.9,X,Ciffre de sources internationales,
MK,Indicateurs macro,275,Palestine,6155,Croissance annuelle en devise locale,22008,Produit Intérieur Brut,2017,2017,%,4.690563,X,Ciffre de sources internationales,
MK,Indicateurs macro,275,Palestine,6181,Croissance annuelle aux prix de 2015,22008,Produit Intérieur Brut,2017,2017,%,1.419368,X,Ciffre de sources internationales,
MK,Indicateurs macro,275,Palestine,6129,Croissance annuelle US$,22008,Produit Intérieur Brut,2017,2017,%,4.690563,X,Ciffre de sources internationales,
MK,Indicateurs macro,275,Palestine,61290,Croissance annuelle US$ par habitant,22008,Produit Intérieur Brut,2017,2017,%,2.305458,X,Ciffre de sources internationales,
MK,Indicateurs macro,275,Palestine,6182,"Croissance annuelle US $, aux prix de 2015",22008,Produit Intérieur Brut,2017,2017,%,1.419368,X,Ciffre de sources internationales,
MK,Indicateurs macro,275,Palestine,61820,"Croissance annuelle US $ par habitant, aux prix de 2015",22008,Produit Intérieur Brut,2017,2017,%,-0.891212,X,Ciffre de sources internationales,
MK,Indicateurs macro,275,Palestine,6109,Valeur en devise locale,22015,Formation brute de capital fixe,2017,2017,million LCU,4193.4,X,Ciffre de sources internationales,
MK,Indicateurs macro,275,Palestine,6110,Valeur US $,22015,Formation brute de capital fixe,2017,2017,Millions d’USD,4193.4,X,Ciffre de sources internationales,
MK,Indicateurs macro,275,Palestine,6183,"Valeur en devise locale, aux prix de 2015",22015,Formation brute de capital fixe,2017,2017,million LCU,3918.2,X,Ciffre de sources internationales,
MK,Indicateurs macro,275,Palestine,6184,"Valeur US $, aux prix du 2015",22015,Formation brute de capital fixe,2017,2017,Millions d’USD,3918.2,X,Ciffre de sources internationales,
MK,Indicateurs macro,275,Palestine,6103,Part du PIB US $,22015,Formation brute de capital fixe,2017,2017,%,26.000744,X,Ciffre de sources internationales,
MK,Indicateurs macro,275,Palestine,6187,"Part du PIB US$, aux prix de 2015",22015,Formation brute de capital fixe,2017,2017,%,25.398492,X,Ciffre de sources internationales,
MK,Indicateurs macro,275,Palestine,6157,Part du PIB en devise locale,22015,Formation brute de capital fixe,2017,2017,%,26.000744,X,Ciffre de sources internationales,
MK,Indicateurs macro,275,Palestine,6186,"Part du PIB en devise locale, aux prix de 2015",22015,Formation brute de capital fixe,2017,2017,%,25.398492,X,Ciffre de sources internationales,
MK,Indicateurs macro,275,Palestine,6155,Croissance annuelle en devise locale,22015,Formation brute de capital fixe,2017,2017,%,13.525367,X,Ciffre de sources internationales,
MK,Indicateurs macro,275,Palestine,6181,Croissance annuelle aux prix de 2015,22015,Formation brute de capital fixe,2017,2017,%,6.870687,X,Ciffre de sources internationales,
MK,Indicateurs macro,275,Palestine,6129,Croissance annuelle US$,22015,Formation brute de capital fixe,2017,2017,%,13.525367,X,Ciffre de sources internationales,
MK,Indicateurs macro,275,Palestine,6182,"Croissance annuelle US $, aux prix de 2015",22015,Formation brute de capital fixe,2017,2017,%,6.870687,X,Ciffre de sources internationales,
MK,Indicateurs macro,275,Palestine,6109,Valeur en devise locale,22016,"Valeur ajoutée (agriculture, sylviculture et pêche)",2017,2017,million LCU,1135.5,X,Ciffre de sources internationales,
MK,Indicateurs macro,275,Palestine,6110,Valeur US $,22016,"Valeur ajoutée (agriculture, sylviculture et pêche)",2017,2017,Millions d’USD,1135.5,X,Ciffre de sources internationales,
MK,Indicateurs macro,275,Palestine,6183,"Valeur en devise locale, aux prix de 2015",22016,"Valeur ajoutée (agriculture, sylviculture et pêche)",2017,2017,million LCU,1074.1,X,Ciffre de sources internationales,
MK,Indicateurs macro,275,Palestine,6184,"Valeur US $, aux prix du 2015",22016,"Valeur ajoutée (agriculture, sylviculture et pêche)",2017,2017,Millions d’USD,1074.1,X,Ciffre de sources internationales,
MK,Indicateurs macro,275,Palestine,6103,Part du PIB US $,22016,"Valeur ajoutée (agriculture, sylviculture et pêche)",2017,2017,%,7.040551,X,Ciffre de sources internationales,
